ts,game_id,game_name,igdb_id,viewers,channels
2026-09-25T00:48:29Z,509658,Just Chatting,,242391,4632
2026-09-25T00:48:29Z,32982,Grand Theft Auto V,1020,147581,2961
2026-09-25T00:48:29Z,518203,Sports,,101949,187
2026-09-25T00:48:29Z,263490,Rust,3277,94253,431
2026-09-25T00:48:29Z,1338428218,CONTROL Resonant,225582,69763,957
2026-09-25T00:48:29Z,18122,World of Warcraft,123,61747,1926
2026-09-25T00:48:29Z,21779,League of Legends,115,50073,2128
2026-09-25T00:48:29Z,1362102608,REMATCH,325588,48128,169
2026-09-25T00:48:29Z,27471,Minecraft,135400,46793,2466
2026-09-25T00:48:29Z,1960720223,SILENT HILL: townfall,222342,45727,1036
2026-09-25T00:48:29Z,516575,VALORANT,126459,39915,2823
2026-09-25T00:48:29Z,33214,Fortnite,1905,36682,5301
2026-09-25T00:48:29Z,743893402,WARDOGS,388285,36517,1657
2026-09-25T00:48:29Z,123184772,EA Sports FC 27,408819,32880,1392
2026-09-25T00:48:29Z,509672,IRL,,29403,518
2026-09-25T00:48:29Z,32399,Counter-Strike,,27731,1322
2026-09-25T00:48:29Z,508455,Valheim,104967,27804,804
2026-09-25T00:48:29Z,498566,Slots,,25370,117
2026-09-25T00:48:29Z,491487,Dead by Daylight,18866,19960,1886
2026-09-25T00:48:29Z,513143,Teamfight Tactics,120176,22425,165
2026-09-25T00:48:29Z,29595,Dota 2,,21281,617
2026-09-25T00:48:29Z,66170,Warframe,2903,19911,451
2026-09-25T00:48:29Z,1264310518,Marvel Rivals,294041,16298,1759
2026-09-25T00:48:29Z,515025,Overwatch,125174,17945,1695
2026-09-25T00:48:29Z,499973,Always On,,17560,437
2026-09-25T00:48:29Z,30921,Rocket League,11198,15703,1150
2026-09-25T00:48:29Z,511224,Apex Legends,114795,15102,1710
2026-09-25T00:48:29Z,29452,Virtual Casino,45517,15445,48
2026-09-25T00:48:29Z,512710,Call of Duty: Warzone,131800,13684,1905
2026-09-25T00:48:29Z,509659,ASMR,,12942,159
2026-09-25T00:48:29Z,19619,Tibia,9596,11549,748
2026-09-25T00:48:29Z,602040818,NBA 2K27,408823,11647,1933
2026-09-25T00:48:29Z,1267582829,Aniimo,348202,10548,1286
2026-09-25T00:48:29Z,509660,Art,,9278,603
2026-09-25T00:48:29Z,2132205352,Deadlock,301298,7361,373
2026-09-25T00:48:29Z,460630,Rainbow Six Siege,7360,8013,1463
2026-09-25T00:48:29Z,498592,I'm Only Sleeping,71001,8110,143
2026-09-25T00:48:29Z,513181,Genshin Impact,119277,7822,495
2026-09-25T00:48:29Z,491931,Escape from Tarkov,15536,7627,373
2026-09-25T00:48:29Z,380978759,Escape from Tarkov: Arena,203610,7754,72
2026-09-25T00:48:29Z,1846570260,Planet Coaster 2,308099,23,4
2026-09-25T00:48:29Z,488190,Poker,,6898,75
2026-09-25T00:48:29Z,401587136,Arena Breakout: Infinite,298915,6744,285
2026-09-25T00:48:29Z,779192097,Fire Emblem: Fortune's Weave,366896,6634,345
2026-09-25T00:48:29Z,515024,Diablo IV,125165,6490,322
2026-09-25T00:48:29Z,670138298,Madden NFL 27,400379,4422,965
2026-09-25T00:48:29Z,1669431183,DJs,,6112,214
2026-09-25T00:48:29Z,902998079,Halloween: The Game,362096,5937,525
2026-09-25T00:48:29Z,386821,Black Desert,6292,6037,172
2026-09-25T00:48:29Z,499003,VRChat,33615,6168,138
2026-09-25T00:48:29Z,27284,Retro,,6078,324
2026-09-25T00:48:29Z,272263131,"Animals, Aquariums, and Zoos",,5719,295
2026-09-25T00:48:29Z,26936,Music,,5431,535
2026-09-25T00:48:29Z,138585,Hearthstone,1279,5542,94
2026-09-25T00:48:29Z,464339927,ARC Raiders,185258,5316,746
2026-09-25T00:48:29Z,493057,PUBG: BATTLEGROUNDS,27789,4779,530
2026-09-25T00:48:29Z,23020,ROBLOX,17269,4691,1683
2026-09-25T00:48:29Z,27546,World of Tanks,1184,4624,70
2026-09-25T00:48:29Z,459931,Old School RuneScape,79824,4800,218
2026-09-25T00:48:29Z,2113043143,PAYDAY 3,27270,4763,80
2026-09-25T00:48:29Z,504463,Tom Clancy's The Division 2,90099,4602,202
