ts,game_id,game_name,igdb_id,viewers,channels
2026-09-15T01:42:47Z,509658,Just Chatting,,275827,4955
2026-09-15T01:42:47Z,32982,Grand Theft Auto V,1020,178693,2951
2026-09-15T01:42:47Z,743893402,WARDOGS,388285,106124,2525
2026-09-15T01:42:47Z,33214,Fortnite,1905,51289,5242
2026-09-15T01:42:47Z,21779,League of Legends,115,43237,2163
2026-09-15T01:42:47Z,516575,VALORANT,126459,36747,2458
2026-09-15T01:42:47Z,18122,World of Warcraft,123,34780,1119
2026-09-15T01:42:47Z,508455,Valheim,104967,33095,1089
2026-09-15T01:42:47Z,1264310518,Marvel Rivals,294041,28960,2451
2026-09-15T01:42:47Z,27471,Minecraft,135400,22907,2678
2026-09-15T01:42:47Z,498566,Slots,,26732,97
2026-09-15T01:42:47Z,32399,Counter-Strike,,25423,1071
2026-09-15T01:42:47Z,491487,Dead by Daylight,18866,23478,2065
2026-09-15T01:42:47Z,509672,IRL,,24570,454
2026-09-15T01:42:47Z,1661671460,Rehaunted,410924,21653,38
2026-09-15T01:42:47Z,29595,Dota 2,,19273,531
2026-09-15T01:42:47Z,515025,Overwatch,125174,19284,1799
2026-09-15T01:42:47Z,75101830,Marvel's Wolverine,168667,19726,498
2026-09-15T01:42:47Z,902998079,Halloween: The Game,362096,17350,1129
2026-09-15T01:42:47Z,499973,Always On,,17304,418
2026-09-15T01:42:47Z,29452,Virtual Casino,45517,14195,42
2026-09-15T01:42:47Z,512710,Call of Duty: Warzone,131800,13423,1886
2026-09-15T01:42:47Z,511224,Apex Legends,114795,12829,1634
2026-09-15T01:42:47Z,602040818,NBA 2K27,408823,12670,2446
2026-09-15T01:42:47Z,509667,Food & Drink,,12970,35
2026-09-15T01:42:47Z,1982936547,Pokémon,266836,12523,53
2026-09-15T01:42:47Z,513143,Teamfight Tactics,120176,12261,188
2026-09-15T01:42:47Z,458781,No Man's Sky,3225,11865,301
2026-09-15T01:42:47Z,19619,Tibia,9596,11379,681
2026-09-15T01:42:47Z,509659,ASMR,,11232,158
2026-09-15T01:42:47Z,460630,Rainbow Six Siege,7360,10928,1539
2026-09-15T01:42:47Z,27284,Retro,,9874,349
2026-09-15T01:42:47Z,624536948,EA Sports FC 26,353848,3708,717
2026-09-15T01:42:47Z,509660,Art,,8943,612
2026-09-15T01:42:47Z,26936,Music,,7888,491
2026-09-15T01:42:47Z,1357871551,The Blood of Dawnwalker,282831,8119,464
2026-09-15T01:42:47Z,327598602,Onimusha: Way of the Sword,325602,7725,614
2026-09-15T01:42:47Z,23020,ROBLOX,17269,7107,1800
2026-09-15T01:42:47Z,498592,I'm Only Sleeping,71001,7484,147
2026-09-15T01:42:47Z,30921,Rocket League,11198,6867,864
2026-09-15T01:42:47Z,417528,Albion Online,19698,7436,142
2026-09-15T01:42:47Z,961311546,Shroom and Gloom,344797,7422,27
2026-09-15T01:42:47Z,499003,VRChat,33615,7163,176
2026-09-15T01:42:47Z,491931,Escape from Tarkov,15536,6864,440
2026-09-15T01:42:47Z,2132205352,Deadlock,301298,6834,361
2026-09-15T01:42:47Z,512953,ELDEN RING,119133,6750,485
2026-09-15T01:42:47Z,31339,Project Zomboid,3189,6471,304
2026-09-15T01:42:47Z,464339927,ARC Raiders,185258,6246,783
2026-09-15T01:42:47Z,24241,FINAL FANTASY XIV ONLINE,386,6147,605
2026-09-15T01:42:47Z,263490,Rust,3277,6053,225
2026-09-15T01:42:47Z,138585,Hearthstone,1279,5636,75
2026-09-15T01:42:47Z,386821,Black Desert,6292,5680,200
2026-09-15T01:42:47Z,1286077738,Monster Hunter Wilds,279661,5509,219
2026-09-15T01:42:47Z,10609,Pokémon Emerald Version,1517,5545,53
2026-09-15T01:42:47Z,272263131,"Animals, Aquariums, and Zoos",,5212,289
2026-09-15T01:42:47Z,1669431183,DJs,,5047,167
2026-09-15T01:42:47Z,459931,Old School RuneScape,79824,4638,189
2026-09-15T01:42:47Z,499634,Crypto,76760,4661,102
2026-09-15T01:42:47Z,518203,Sports,,4683,219
2026-09-15T01:42:47Z,670138298,Madden NFL 27,400379,4350,952
2026-09-15T01:42:47Z,27546,World of Tanks,1184,4370,64
2026-09-15T01:42:47Z,513181,Genshin Impact,119277,3446,254
2026-09-15T01:42:47Z,515024,Diablo IV,125165,4288,135
2026-09-15T01:42:47Z,932115604,Resident Evil,396732,4151,10
2026-09-15T01:42:47Z,2012789438,Call of Duty: Black Ops 7,348220,3807,557
2026-09-15T01:42:47Z,2692,Super Mario 64,1074,3890,50
2026-09-15T01:42:47Z,66082,Games + Demos,,3736,895
2026-09-15T01:42:47Z,493959,Red Dead Redemption II,25076,3596,411
2026-09-15T01:42:47Z,68351,Mount & Blade II: Bannerlord,9608,4000,23
2026-09-15T01:42:47Z,1196356222,MiSide,255777,3746,3
2026-09-15T01:42:47Z,1441208453,Once Human,204538,3318,697
2026-09-15T01:42:47Z,518184,Phasmophobia,132516,3406,306
2026-09-15T01:42:47Z,493057,PUBG: BATTLEGROUNDS,27789,3424,518
2026-09-15T01:42:47Z,1702520304,Path of Exile 2,125642,3355,226
2026-09-15T01:42:47Z,2059463486,Waterpark Simulator,348648,3372,74
2026-09-15T01:42:47Z,723826053,Subnautica 2,320140,3366,22
2026-09-15T01:42:47Z,66170,Warframe,2903,3265,322
2026-09-15T01:42:47Z,1230742965,TCG Card Shop Simulator,309862,3107,87
2026-09-15T01:42:47Z,55453844,Street Fighter 6,191692,2772,127
2026-09-15T01:42:47Z,509663,Special Events,,2809,81
2026-09-15T01:42:47Z,502829,R2 Online: Reign of Revolution,91269,2749,18
2026-09-15T01:42:47Z,1282866981,Delta Force,262186,2750,184
2026-09-15T01:42:47Z,77926352,Click the Button,407167,2636,1
2026-09-15T01:42:47Z,213930085,Honkai: Star Rail,178282,2551,80
2026-09-15T01:42:47Z,401587136,Arena Breakout: Infinite,298915,2586,185
2026-09-15T01:42:47Z,2748,Magic: The Gathering,,2493,90
2026-09-15T01:42:47Z,13332,Pokémon FireRed/LeafGreen,,2424,105
2026-09-15T01:42:47Z,1494,Call of Duty,621,2232,1719
2026-09-15T01:42:47Z,1898040946,How to Fish,378170,2269,180
2026-09-15T01:42:47Z,1832841853,Mortal Shell II,347633,2280,123
2026-09-15T01:42:47Z,1813168901,LEGO Batman: Legacy of the Dark Knight,361855,2176,46
2026-09-15T01:42:47Z,500188,Hunt: Showdown 1896,7291,1989,247
2026-09-15T01:42:47Z,65632,DayZ,2117,2155,210
2026-09-15T01:42:47Z,1931693784,Pokémon Champions,333568,2141,97
2026-09-15T01:42:47Z,11557,The Legend of Zelda: Ocarina of Time,1029,1932,150
2026-09-15T01:42:47Z,209738946,Wuthering Waves,202956,1966,124
2026-09-15T01:42:47Z,488190,Poker,,2206,49
2026-09-15T01:42:47Z,460951,Geometry Dash,11642,2059,156
2026-09-15T01:42:47Z,497057,Destiny 2,25657,2025,271
2026-09-15T01:42:47Z,676802825,Big Walk,279624,2010,151
2026-09-15T06:43:40Z,509658,Just Chatting,,95813,2539
2026-09-15T06:43:40Z,743893402,WARDOGS,388285,92839,1260
2026-09-15T06:43:40Z,32982,Grand Theft Auto V,1020,82486,1160
2026-09-15T06:43:40Z,75101830,Marvel's Wolverine,168667,34240,3219
2026-09-15T06:43:40Z,516575,VALORANT,126459,30590,1496
2026-09-15T06:43:40Z,21779,League of Legends,115,28820,1222
2026-09-15T06:43:40Z,509672,IRL,,26293,391
2026-09-15T06:43:40Z,18122,World of Warcraft,123,21361,448
2026-09-15T06:43:40Z,32399,Counter-Strike,,20069,531
2026-09-15T06:43:40Z,33214,Fortnite,1905,17795,2224
2026-09-15T06:43:40Z,511224,Apex Legends,114795,17136,1219
2026-09-15T06:43:40Z,29595,Dota 2,,17133,484
2026-09-15T06:43:40Z,1264310518,Marvel Rivals,294041,16378,1230
2026-09-15T06:43:40Z,498566,Slots,,16833,60
2026-09-15T06:43:40Z,26936,Music,,15581,308
2026-09-15T06:43:40Z,27471,Minecraft,135400,14737,1264
