ts,game_id,game_name,igdb_id,viewers,channels
2026-09-18T01:15:54Z,509658,Just Chatting,,270555,4612
2026-09-18T01:15:54Z,18122,World of Warcraft,123,216237,3535
2026-09-18T01:15:54Z,32982,Grand Theft Auto V,1020,178157,2913
2026-09-18T01:15:54Z,123184772,EA Sports FC 27,408819,105889,3154
2026-09-18T01:15:54Z,518203,Sports,,99593,199
2026-09-18T01:15:54Z,743893402,WARDOGS,388285,65536,2026
2026-09-18T01:15:54Z,33214,Fortnite,1905,46358,5056
2026-09-18T01:15:54Z,21779,League of Legends,115,48952,2003
2026-09-18T01:15:54Z,27471,Minecraft,135400,40570,2502
2026-09-18T01:15:54Z,516575,VALORANT,126459,39629,2466
2026-09-18T01:15:54Z,32399,Counter-Strike,,32105,1087
2026-09-18T01:15:54Z,509672,IRL,,32168,494
2026-09-18T01:15:54Z,508455,Valheim,104967,26300,864
2026-09-18T01:15:54Z,498566,Slots,,25951,91
2026-09-18T01:15:54Z,491487,Dead by Daylight,18866,23064,1983
2026-09-18T01:15:54Z,1264310518,Marvel Rivals,294041,23230,2109
2026-09-18T01:15:54Z,1267582829,Aniimo,348202,21919,1872
2026-09-18T01:15:54Z,515025,Overwatch,125174,19569,1608
2026-09-18T01:15:54Z,29595,Dota 2,,20800,586
2026-09-18T01:15:54Z,779192097,Fire Emblem: Fortune's Weave,366896,16312,778
2026-09-18T01:15:54Z,29452,Virtual Casino,45517,16051,40
2026-09-18T01:15:54Z,30921,Rocket League,11198,15317,931
2026-09-18T01:15:54Z,499973,Always On,,13978,444
2026-09-18T01:15:54Z,75101830,Marvel's Wolverine,168667,13055,2108
2026-09-18T01:15:54Z,602040818,NBA 2K27,408823,13130,2090
2026-09-18T01:15:54Z,511224,Apex Legends,114795,11493,1790
2026-09-18T01:15:54Z,513143,Teamfight Tactics,120176,12020,173
2026-09-18T01:15:54Z,512710,Call of Duty: Warzone,131800,10588,1735
2026-09-18T01:15:54Z,19619,Tibia,9596,11015,709
2026-09-18T01:15:54Z,509659,ASMR,,10983,170
2026-09-18T01:15:54Z,902998079,Halloween: The Game,362096,10340,859
2026-09-18T01:15:54Z,401587136,Arena Breakout: Infinite,298915,9742,324
2026-09-18T01:15:54Z,515024,Diablo IV,125165,9692,493
2026-09-18T01:15:54Z,509660,Art,,8802,615
2026-09-18T01:15:54Z,499003,VRChat,33615,8942,152
2026-09-18T01:15:54Z,460630,Rainbow Six Siege,7360,8364,1414
2026-09-18T01:15:54Z,263490,Rust,3277,8247,403
2026-09-18T01:15:54Z,499634,Crypto,76760,8544,106
2026-09-18T01:15:54Z,66170,Warframe,2903,7927,319
2026-09-18T01:15:54Z,2132205352,Deadlock,301298,7804,404
2026-09-18T01:15:54Z,509663,Special Events,,7036,108
2026-09-18T01:15:54Z,26936,Music,,6299,497
2026-09-18T01:15:54Z,27284,Retro,,6388,313
2026-09-18T01:15:54Z,464339927,ARC Raiders,185258,6274,750
2026-09-18T01:15:54Z,417528,Albion Online,19698,6071,143
2026-09-18T01:15:54Z,491931,Escape from Tarkov,15536,5883,383
2026-09-18T01:15:54Z,1669431183,DJs,,5968,210
2026-09-18T01:15:54Z,23020,ROBLOX,17269,5315,1709
2026-09-18T01:15:54Z,459931,Old School RuneScape,79824,4527,187
2026-09-18T01:15:54Z,512953,ELDEN RING,119133,5154,471
2026-09-18T01:15:54Z,272263131,"Animals, Aquariums, and Zoos",,5230,295
2026-09-18T01:15:54Z,138585,Hearthstone,1279,5088,87
2026-09-18T01:15:54Z,2012789438,Call of Duty: Black Ops 7,348220,4898,589
2026-09-18T01:15:54Z,513181,Genshin Impact,119277,4828,254
2026-09-18T01:15:54Z,386821,Black Desert,6292,4865,214
2026-09-18T01:15:54Z,66082,Games + Demos,,4562,888
2026-09-18T01:15:54Z,670138298,Madden NFL 27,400379,4494,843
2026-09-18T01:15:54Z,493057,PUBG: BATTLEGROUNDS,27789,4332,501
2026-09-18T01:15:54Z,24241,FINAL FANTASY XIV ONLINE,386,4448,626
2026-09-18T01:15:54Z,498592,I'm Only Sleeping,71001,4469,137
2026-09-18T01:15:54Z,1357871551,The Blood of Dawnwalker,282831,4544,322
2026-09-18T01:15:54Z,327598602,Onimusha: Way of the Sword,325602,4250,463
2026-09-18T01:15:54Z,27546,World of Tanks,1184,4224,56
2026-09-18T01:15:54Z,458781,No Man's Sky,3225,4197,290
2026-09-18T01:15:54Z,31339,Project Zomboid,3189,3969,225
2026-09-18T01:15:54Z,1230742965,TCG Card Shop Simulator,309862,4013,77
2026-09-18T01:15:54Z,32502,World of Warships,5587,3805,38
2026-09-18T01:15:54Z,65632,DayZ,2117,3696,164
2026-09-18T01:15:54Z,488190,Poker,,3586,84
2026-09-18T01:15:54Z,1290551545,Backseat,311545,3452,5
2026-09-18T01:15:54Z,19357,Guild Wars 2,1183,3317,74
2026-09-18T01:15:54Z,2124871354,RuneScape: Dragonwilds,337712,2964,558
2026-09-18T01:15:54Z,500188,Hunt: Showdown 1896,7291,2887,263
2026-09-18T01:15:54Z,23311496,Clive Barker's Hellraiser: Revival,356552,2982,73
2026-09-18T01:15:54Z,518184,Phasmophobia,132516,3234,281
2026-09-18T01:15:54Z,509667,Food & Drink,,2711,32
2026-09-18T01:15:54Z,13332,Pokémon FireRed/LeafGreen,,2794,94
2026-09-18T01:15:54Z,493959,Red Dead Redemption II,25076,2434,374
2026-09-18T01:15:54Z,509511,Marbles on Stream,116975,2746,99
2026-09-18T01:15:54Z,1441208453,Once Human,204538,2593,595
2026-09-18T01:15:54Z,502829,R2 Online: Reign of Revolution,91269,2663,15
2026-09-18T01:15:54Z,13389,Age of Empires II,,2389,40
2026-09-18T01:15:54Z,512923,Baldur's Gate 3,119171,2636,232
2026-09-18T01:15:54Z,1702520304,Path of Exile 2,125642,2434,158
2026-09-18T01:15:54Z,509508,Super Mario Bros.,358,2487,6
2026-09-18T01:15:54Z,2271,Sonic The Hedgehog,3192,2397,3
2026-09-18T01:15:54Z,417752,Talk Shows & Podcasts,,2389,410
2026-09-18T01:15:54Z,55453844,Street Fighter 6,191692,2336,115
2026-09-18T01:15:54Z,737616997,BLACKWOOD,371847,2306,24
2026-09-18T01:15:54Z,676802825,Big Walk,279624,2332,171
2026-09-18T01:15:54Z,168648543,Battlefield 6,317407,2241,493
2026-09-18T01:15:54Z,460951,Geometry Dash,11642,2174,137
2026-09-18T01:15:54Z,29307,Path of Exile,1911,2041,47
2026-09-18T01:15:54Z,624536948,EA Sports FC 26,353848,2045,528
2026-09-18T01:15:54Z,1813168901,LEGO Batman: Legacy of the Dark Knight,361855,1990,35
2026-09-18T01:15:54Z,21465,osu!,3012,2027,111
2026-09-18T01:15:54Z,1282866981,Delta Force,262186,1937,179
2026-09-18T01:15:54Z,490744,Stardew Valley,17000,1838,167
2026-09-18T01:15:54Z,1494,Call of Duty,621,1811,1460
2026-09-18T01:15:54Z,460327,Pokémon Omega Ruby/Alpha Sapphire,,1923,4
2026-09-18T06:08:54Z,509658,Just Chatting,,110740,2821
2026-09-18T06:08:54Z,18122,World of Warcraft,123,108880,1473
2026-09-18T06:08:54Z,32982,Grand Theft Auto V,1020,90044,1280
2026-09-18T06:08:54Z,27471,Minecraft,135400,63059,1524
2026-09-18T06:08:54Z,509672,IRL,,39134,417
2026-09-18T06:08:54Z,1217522406,Dawson Oaks Trailer Park,408337,40837,17
2026-09-18T06:08:54Z,743893402,WARDOGS,388285,34625,1175
2026-09-18T06:08:54Z,21779,League of Legends,115,34068,1240
2026-09-18T06:08:54Z,123184772,EA Sports FC 27,408819,30051,1625
2026-09-18T06:08:54Z,33214,Fortnite,1905,27412,3095
2026-09-18T06:08:54Z,516575,VALORANT,126459,26427,1595
2026-09-18T06:08:54Z,1264310518,Marvel Rivals,294041,23874,1448
2026-09-18T06:08:54Z,498566,Slots,,20472,58
2026-09-18T06:08:54Z,29595,Dota 2,,18208,424
2026-09-18T06:08:54Z,1267582829,Aniimo,348202,16425,1162
2026-09-18T06:08:54Z,32399,Counter-Strike,,17203,545
2026-09-18T06:08:54Z,491487,Dead by Daylight,18866,13625,1101
2026-09-18T06:08:54Z,515025,Overwatch,125174,13963,1175
2026-09-18T06:08:54Z,23020,ROBLOX,17269,13331,927
2026-09-18T06:08:54Z,26936,Music,,12234,366
2026-09-18T06:08:54Z,75101830,Marvel's Wolverine,168667,12108,1088
2026-09-18T06:08:54Z,499973,Always On,,11921,444
2026-09-18T06:08:54Z,29452,Virtual Casino,45517,11375,22
2026-09-18T06:08:54Z,602040818,NBA 2K27,408823,10905,1462
2026-09-18T06:08:54Z,509659,ASMR,,10974,176
2026-09-18T06:08:54Z,511224,Apex Legends,114795,10035,1311
2026-09-18T06:08:54Z,512710,Call of Duty: Warzone,131800,9889,1189
2026-09-18T06:08:54Z,508455,Valheim,104967,8624,459
2026-09-18T06:08:54Z,779192097,Fire Emblem: Fortune's Weave,366896,8444,448
2026-09-18T06:08:54Z,515024,Diablo IV,125165,8207,281
2026-09-18T06:08:54Z,513143,Teamfight Tactics,120176,7942,141
2026-09-18T06:08:54Z,498592,I'm Only Sleeping,71001,7824,211
2026-09-18T06:08:54Z,27284,Retro,,8102,222
2026-09-18T06:08:54Z,509660,Art,,6739,390
2026-09-18T06:08:54Z,30921,Rocket League,11198,6753,482
2026-09-18T06:08:54Z,401587136,Arena Breakout: Infinite,298915,6641,198
2026-09-18T06:08:54Z,55453844,Street Fighter 6,191692,6441,113
2026-09-18T06:08:54Z,902998079,Halloween: The Game,362096,6104,474
2026-09-18T06:08:54Z,2132205352,Deadlock,301298,5993,255
2026-09-18T06:08:54Z,509663,Special Events,,5347,67
2026-09-18T06:08:54Z,1669431183,DJs,,5265,120
2026-09-18T06:08:54Z,513181,Genshin Impact,119277,4954,200
2026-09-18T06:08:54Z,263490,Rust,3277,4852,235
2026-09-18T06:08:54Z,138585,Hearthstone,1279,4701,59
2026-09-18T06:08:54Z,499634,Crypto,76760,4459,88
2026-09-18T06:08:54Z,272263131,"Animals, Aquariums, and Zoos",,4378,300
2026-09-18T06:08:54Z,464339927,ARC Raiders,185258,4234,516
2026-09-18T06:08:54Z,386821,Black Desert,6292,4000,123
2026-09-18T06:08:54Z,19619,Tibia,9596,3814,232
2026-09-18T06:08:54Z,66082,Games + Demos,,3856,532
2026-09-18T06:08:54Z,491931,Escape from Tarkov,15536,2214,162
2026-09-18T06:08:54Z,65632,DayZ,2117,3752,133
2026-09-18T06:08:54Z,2012789438,Call of Duty: Black Ops 7,348220,3551,415
2026-09-18T06:08:54Z,27546,World of Tanks,1184,3512,81
2026-09-18T06:08:54Z,417528,Albion Online,19698,3447,75
2026-09-18T06:08:54Z,11557,The Legend of Zelda: Ocarina of Time,1029,3340,56
2026-09-18T06:08:54Z,1357871551,The Blood of Dawnwalker,282831,3108,151
2026-09-18T06:08:54Z,460630,Rainbow Six Siege,7360,2955,783
2026-09-18T06:08:54Z,1441208453,Once Human,204538,3013,411
2026-09-18T06:08:54Z,327598602,Onimusha: Way of the Sword,325602,2762,260
2026-09-18T06:08:54Z,512953,ELDEN RING,119133,2866,252
2026-09-18T06:08:54Z,24241,FINAL FANTASY XIV ONLINE,386,2766,234
2026-09-18T06:08:54Z,502829,R2 Online: Reign of Revolution,91269,2826,25
2026-09-18T06:08:54Z,1099705332,Tomodachi Life: Living the Dream,337036,2825,21
2026-09-18T06:08:54Z,1468,Resident Evil 4,974,2719,37
2026-09-18T06:08:54Z,670138298,Madden NFL 27,400379,2629,300
2026-09-18T06:08:54Z,600069925,The Plant Shop,381089,2475,3
2026-09-18T06:08:54Z,1282866981,Delta Force,262186,2484,151
2026-09-18T06:08:54Z,1118273312,Tokyo Game Show 2026,,2405,19
2026-09-18T06:08:54Z,168648543,Battlefield 6,317407,2464,273
2026-09-18T06:08:54Z,493959,Red Dead Redemption II,25076,2210,153
2026-09-18T06:08:54Z,499003,VRChat,33615,2187,76
2026-09-18T06:08:54Z,31339,Project Zomboid,3189,2242,150
2026-09-18T06:08:54Z,459931,Old School RuneScape,79824,2160,102
2026-09-18T06:08:54Z,509511,Marbles on Stream,116975,2096,64
2026-09-18T06:08:54Z,13332,Pokémon FireRed/LeafGreen,,2077,53
2026-09-18T06:08:54Z,1826300051,Mario Kart World,338067,2457,19
2026-09-18T06:08:54Z,1813168901,LEGO Batman: Legacy of the Dark Knight,361855,1952,35
2026-09-18T06:08:54Z,19357,Guild Wars 2,1183,1989,43
2026-09-18T06:08:54Z,1494,Call of Duty,621,1834,1001
2026-09-18T06:08:54Z,458781,No Man's Sky,3225,1806,175
2026-09-18T06:08:54Z,66170,Warframe,2903,1803,165
2026-09-18T06:08:54Z,19976,MapleStory,9804,1739,43
2026-09-18T06:08:54Z,511399,Super Mario Maker 2,115276,1704,14
2026-09-18T06:08:54Z,1702520304,Path of Exile 2,125642,1736,114
2026-09-18T06:08:54Z,2271,Sonic The Hedgehog,3192,1677,2
2026-09-18T06:08:54Z,29307,Path of Exile,1911,1601,34
2026-09-18T06:08:54Z,1274205901,Wo Long 2: Wings of Ember,405070,1571,12
2026-09-18T06:08:54Z,493057,PUBG: BATTLEGROUNDS,27789,1515,247
2026-09-18T06:08:54Z,1133341572,The First Berserker: Khazan,279643,1273,12
2026-09-18T06:08:54Z,6369,God of War,19560,1459,23
2026-09-18T06:08:54Z,624536948,EA Sports FC 26,353848,1482,233
2026-09-18T06:08:54Z,32502,World of Warships,5587,1352,18
2026-09-18T06:08:54Z,2692,Super Mario 64,1074,1332,26
2026-09-18T06:08:54Z,494184,Mobile Legends: Bang Bang,79392,1323,89
2026-09-18T06:08:54Z,7022,The Forest,7504,1271,19
2026-09-18T06:08:54Z,2124871354,RuneScape: Dragonwilds,337712,1253,310
2026-09-18T06:08:54Z,490655,Pokémon GO,12515,1216,24
2026-09-18T06:08:54Z,8676,Mega Man X,1741,1172,7
2026-09-18T06:08:54Z,500188,Hunt: Showdown 1896,7291,1170,123
2026-09-18T11:08:45Z,509658,Just Chatting,,146159,2423
2026-09-18T11:08:45Z,18122,World of Warcraft,123,126358,1349
2026-09-18T11:08:45Z,21779,League of Legends,115,107314,1166
2026-09-18T11:08:45Z,123184772,EA Sports FC 27,408819,85310,1734
2026-09-18T11:08:45Z,32399,Counter-Strike,,74845,998
2026-09-18T11:08:45Z,516575,VALORANT,126459,73025,1451
2026-09-18T11:08:45Z,32982,Grand Theft Auto V,1020,55238,1051
2026-09-18T11:08:45Z,743893402,WARDOGS,388285,46111,1022
2026-09-18T11:08:45Z,29595,Dota 2,,46034,913
2026-09-18T11:08:45Z,511224,Apex Legends,114795,44705,1007
2026-09-18T11:08:45Z,509672,IRL,,41188,467
2026-09-18T11:08:45Z,498566,Slots,,25633,68
2026-09-18T11:08:45Z,1267582829,Aniimo,348202,17674,1102
2026-09-18T11:08:45Z,1264310518,Marvel Rivals,294041,17151,554
2026-09-18T11:08:45Z,499973,Always On,,17073,449
2026-09-18T11:08:45Z,33214,Fortnite,1905,15951,1745
2026-09-18T11:08:45Z,515025,Overwatch,125174,14232,724
2026-09-18T11:08:45Z,518203,Sports,,14435,80
2026-09-18T11:08:45Z,508455,Valheim,104967,13770,422
2026-09-18T11:08:45Z,27471,Minecraft,135400,12080,1202
2026-09-18T11:08:45Z,513143,Teamfight Tactics,120176,11467,148
2026-09-18T11:08:45Z,401587136,Arena Breakout: Infinite,298915,11066,230
2026-09-18T11:08:45Z,1457501816,Cat Mail Co.,406739,10475,3
2026-09-18T11:08:45Z,515024,Diablo IV,125165,10487,327
2026-09-18T11:08:45Z,491487,Dead by Daylight,18866,9805,699
2026-09-18T11:08:45Z,498592,I'm Only Sleeping,71001,10233,225
2026-09-18T11:08:45Z,512710,Call of Duty: Warzone,131800,9418,672
2026-09-18T11:08:45Z,29452,Virtual Casino,45517,8996,16
2026-09-18T11:08:45Z,27284,Retro,,9341,170
2026-09-18T11:08:45Z,138585,Hearthstone,1279,8283,82
2026-09-18T11:08:45Z,460630,Rainbow Six Siege,7360,8554,400
2026-09-18T11:08:45Z,491931,Escape from Tarkov,15536,7212,267
2026-09-18T11:08:45Z,27546,World of Tanks,1184,7565,157
2026-09-18T11:08:45Z,30921,Rocket League,11198,7063,364
2026-09-18T11:08:45Z,743,Chess,,7037,60
2026-09-18T11:08:45Z,509660,Art,,6610,405
2026-09-18T11:08:45Z,55453844,Street Fighter 6,191692,6655,155
2026-09-18T11:08:45Z,509659,ASMR,,5928,134
2026-09-18T11:08:45Z,263490,Rust,3277,5915,233
2026-09-18T11:08:45Z,386821,Black Desert,6292,5648,154
2026-09-18T11:08:45Z,602040818,NBA 2K27,408823,5538,396
2026-09-18T11:08:45Z,779192097,Fire Emblem: Fortune's Weave,366896,5675,226
2026-09-18T11:08:45Z,19619,Tibia,9596,5582,381
2026-09-18T11:08:45Z,493057,PUBG: BATTLEGROUNDS,27789,5249,328
2026-09-18T11:08:45Z,75101830,Marvel's Wolverine,168667,5181,477
2026-09-18T11:08:45Z,417528,Albion Online,19698,5165,73
2026-09-18T11:08:45Z,490377,Sea of Thieves,11137,4927,91
2026-09-18T11:08:45Z,1282866981,Delta Force,262186,5025,156
2026-09-18T11:08:45Z,518184,Phasmophobia,132516,5014,143
2026-09-18T11:08:45Z,494184,Mobile Legends: Bang Bang,79392,4960,108
2026-09-18T11:08:45Z,272263131,"Animals, Aquariums, and Zoos",,4623,317
2026-09-18T11:08:45Z,2132205352,Deadlock,301298,4619,161
2026-09-18T11:08:45Z,1503830969,Sniper Dan,388436,4526,5
2026-09-18T11:08:45Z,29975,Danganronpa: Trigger Happy Havoc,7842,4501,8
2026-09-18T11:08:45Z,31339,Project Zomboid,3189,4471,118
2026-09-18T11:08:45Z,417892,Z1: Battle Royale,18094,4316,50
2026-09-18T11:08:45Z,1669431183,DJs,,4043,106
2026-09-18T11:08:45Z,512953,ELDEN RING,119133,3881,205
2026-09-18T11:08:45Z,11557,The Legend of Zelda: Ocarina of Time,1029,3745,25
2026-09-18T11:08:45Z,459931,Old School RuneScape,79824,3681,96
2026-09-18T11:08:45Z,26936,Music,,3284,356
2026-09-18T11:08:45Z,902998079,Halloween: The Game,362096,3223,144
2026-09-18T11:08:45Z,1357871551,The Blood of Dawnwalker,282831,3231,173
2026-09-18T11:08:45Z,24241,FINAL FANTASY XIV ONLINE,386,3259,208
2026-09-18T11:08:45Z,464339927,ARC Raiders,185258,3070,256
2026-09-18T11:08:45Z,513181,Genshin Impact,119277,3219,210
2026-09-18T11:08:45Z,168648543,Battlefield 6,317407,3110,178
2026-09-18T11:08:45Z,502829,R2 Online: Reign of Revolution,91269,2925,38
2026-09-18T11:08:45Z,417752,Talk Shows & Podcasts,,2636,181
2026-09-18T11:08:45Z,1702520304,Path of Exile 2,125642,2834,150
2026-09-18T11:08:45Z,29307,Path of Exile,1911,2681,40
2026-09-18T11:08:45Z,19357,Guild Wars 2,1183,2652,52
2026-09-18T11:08:45Z,499634,Crypto,76760,2689,94
2026-09-18T11:08:45Z,65632,DayZ,2117,2575,107
2026-09-18T11:08:45Z,500188,Hunt: Showdown 1896,7291,2540,156
2026-09-18T11:08:45Z,422208436,Shiren the Wanderer: The Mystery Dungeon of Serpentcoil Island,268079,2466,3
2026-09-18T11:08:45Z,32502,World of Warships,5587,2427,41
2026-09-18T11:08:45Z,12839,Heroes of Might and Magic III: The Restoration of Erathia,364,2399,25
2026-09-18T11:08:45Z,327598602,Onimusha: Way of the Sword,325602,2339,210
2026-09-18T11:08:45Z,13332,Pokémon FireRed/LeafGreen,,2275,40
2026-09-18T11:08:45Z,2124871354,RuneScape: Dragonwilds,337712,2227,192
2026-09-18T11:08:45Z,2012789438,Call of Duty: Black Ops 7,348220,2099,207
2026-09-18T11:08:45Z,23020,ROBLOX,17269,1971,694
2026-09-18T11:08:45Z,1813168901,LEGO Batman: Legacy of the Dark Knight,361855,2037,32
2026-09-18T11:08:45Z,1414860634,The Binding of Isaac: Repentance,228374,1885,43
2026-09-18T11:08:45Z,493959,Red Dead Redemption II,25076,1912,116
2026-09-18T11:08:45Z,71375,Star Citizen,1595,1896,60
2026-09-18T11:08:45Z,1928941559,Monk Took Book,393839,1576,1
2026-09-18T11:08:45Z,749124055,Dragon Quest IV: Michibikareshi Mono-tachi,271211,1852,1
2026-09-18T11:08:45Z,509511,Marbles on Stream,116975,1534,58
2026-09-18T11:08:45Z,1599346425,Co-working & Studying,,1815,132
2026-09-18T11:08:45Z,510218,Among Us,111469,1785,23
2026-09-18T11:08:45Z,1000656761,Oaken Tower,345143,1633,5
2026-09-18T11:08:45Z,509667,Food & Drink,,1627,32
2026-09-18T11:08:45Z,1441208453,Once Human,204538,1532,236
2026-09-18T11:08:45Z,1931693784,Pokémon Champions,333568,1437,38
2026-09-18T11:08:45Z,1413930024,Active Matter,322158,1526,45
2026-09-18T11:08:45Z,2748,Magic: The Gathering,,1424,31
2026-09-18T11:08:45Z,66082,Games + Demos,,1410,386
2026-09-18T11:08:45Z,513501,Standoff 2,126055,1421,89
2026-09-18T14:57:43Z,509658,Just Chatting,,261450,3760
2026-09-18T14:57:43Z,18122,World of Warcraft,123,169461,1934
2026-09-18T14:57:43Z,21779,League of Legends,115,158428,1717
2026-09-18T14:57:43Z,123184772,EA Sports FC 27,408819,143228,2762
2026-09-18T14:57:43Z,32982,Grand Theft Auto V,1020,122639,1858
2026-09-18T14:57:43Z,516575,VALORANT,126459,116655,2902
2026-09-18T14:57:43Z,32399,Counter-Strike,,99965,1530
2026-09-18T14:57:43Z,29595,Dota 2,,69379,1231
2026-09-18T14:57:43Z,743893402,WARDOGS,388285,61989,1533
2026-09-18T14:57:43Z,509672,IRL,,50442,570
2026-09-18T14:57:43Z,511224,Apex Legends,114795,44689,2274
2026-09-18T14:57:43Z,498566,Slots,,38328,85
2026-09-18T14:57:43Z,27471,Minecraft,135400,30871,2218
2026-09-18T14:57:43Z,33214,Fortnite,1905,25148,3198
2026-09-18T14:57:43Z,1267582829,Aniimo,348202,23126,1708
2026-09-18T14:57:43Z,27546,World of Tanks,1184,25303,177
2026-09-18T14:57:43Z,508455,Valheim,104967,25038,752
2026-09-18T14:57:43Z,491487,Dead by Daylight,18866,23388,1118
2026-09-18T14:57:43Z,512710,Call of Duty: Warzone,131800,20584,1014
2026-09-18T14:57:43Z,513143,Teamfight Tactics,120176,18945,227
2026-09-18T14:57:43Z,515025,Overwatch,125174,17785,1347
2026-09-18T14:57:43Z,1264310518,Marvel Rivals,294041,18026,786
2026-09-18T14:57:43Z,30921,Rocket League,11198,17140,653
2026-09-18T14:57:43Z,491931,Escape from Tarkov,15536,16942,471
2026-09-18T14:57:43Z,509538,Animal Crossing: New Horizons,109462,15543,32
2026-09-18T14:57:43Z,515024,Diablo IV,125165,14614,415
2026-09-18T14:57:43Z,493057,PUBG: BATTLEGROUNDS,27789,13008,491
2026-09-18T14:57:43Z,499973,Always On,,13355,449
2026-09-18T14:57:43Z,401587136,Arena Breakout: Infinite,298915,12996,362
2026-09-18T14:57:43Z,14333696,Goose Goose Duck,144442,12191,28
2026-09-18T14:57:43Z,518184,Phasmophobia,132516,11790,252
2026-09-18T14:57:43Z,743,Chess,,11384,65
2026-09-18T14:57:43Z,779192097,Fire Emblem: Fortune's Weave,366896,11254,407
2026-09-18T14:57:43Z,518203,Sports,,11054,103
2026-09-18T14:57:43Z,27284,Retro,,10740,240
2026-09-18T14:57:43Z,19619,Tibia,9596,10798,535
2026-09-18T14:57:43Z,509660,Art,,9944,643
2026-09-18T14:57:43Z,263490,Rust,3277,9714,448
2026-09-18T14:57:43Z,490377,Sea of Thieves,11137,10076,160
2026-09-18T14:57:43Z,29452,Virtual Casino,45517,9758,16
2026-09-18T14:57:43Z,509659,ASMR,,9131,152
2026-09-18T14:57:43Z,1669431183,DJs,,8402,194
2026-09-18T14:57:43Z,417528,Albion Online,19698,7821,123
2026-09-18T14:57:43Z,138585,Hearthstone,1279,7975,104
2026-09-18T14:57:43Z,386821,Black Desert,6292,7380,204
2026-09-18T14:57:43Z,498592,I'm Only Sleeping,71001,7225,184
2026-09-18T14:57:43Z,509509,DEADPOOL,1919,7204,2
2026-09-18T14:57:43Z,459931,Old School RuneScape,79824,6684,159
2026-09-18T14:57:43Z,2132205352,Deadlock,301298,6537,257
2026-09-18T14:57:43Z,12924,Warcraft III,,6484,70
2026-09-18T14:57:43Z,499634,Crypto,76760,6497,128
2026-09-18T14:57:43Z,417752,Talk Shows & Podcasts,,6094,267
2026-09-18T14:57:43Z,602040818,NBA 2K27,408823,6066,757
2026-09-18T14:57:43Z,295042126,Woodo,145078,5690,14
2026-09-18T14:57:43Z,26936,Music,,5322,431
2026-09-18T14:57:43Z,75101830,Marvel's Wolverine,168667,5283,922
2026-09-18T14:57:43Z,29975,Danganronpa: Trigger Happy Havoc,7842,5286,10
2026-09-18T14:57:43Z,866287127,Welcome to Elderfield,319629,5118,23
2026-09-18T14:57:43Z,272263131,"Animals, Aquariums, and Zoos",,5042,322
2026-09-18T14:57:43Z,464339927,ARC Raiders,185258,5019,387
2026-09-18T14:57:43Z,512953,ELDEN RING,119133,4963,398
2026-09-18T14:57:43Z,510389,Shakes and Fidget,18090,4976,22
2026-09-18T14:57:43Z,1702520304,Path of Exile 2,125642,4711,242
2026-09-18T14:57:43Z,327598602,Onimusha: Way of the Sword,325602,4766,447
2026-09-18T14:57:43Z,1081998272,PEAK,349524,4579,142
2026-09-18T14:57:43Z,902998079,Halloween: The Game,362096,4628,237
2026-09-18T14:57:43Z,1282866981,Delta Force,262186,4518,310
2026-09-18T14:57:43Z,66082,Games + Demos,,4346,531
2026-09-18T14:57:43Z,2748,Magic: The Gathering,,4290,51
2026-09-18T14:57:43Z,24241,FINAL FANTASY XIV ONLINE,386,4223,453
2026-09-18T14:57:43Z,65632,DayZ,2117,4209,199
2026-09-18T14:57:43Z,460951,Geometry Dash,11642,723,139
2026-09-18T14:57:43Z,55453844,Street Fighter 6,191692,4173,241
2026-09-18T14:57:43Z,23020,ROBLOX,17269,3703,1075
2026-09-18T14:57:43Z,2124871354,RuneScape: Dragonwilds,337712,3948,297
2026-09-18T14:57:43Z,509663,Special Events,,3972,86
